0.329391,2.366456,0.000000,0.000000,0.000000,0.412330,2.849135,0.000000,0.091680,0.000000,2.847021,0.000000,0.360158,0.000000,2.784836,0.350219,0.000000,0.000000,0.000000,3.573545,0.184176,0.885807,2.629170,0.000000,4.535721,0.000000,0.000000,0.281117,3.653210,0.000000,0.000000,0.000000,0.407908,0.000000,0.000000,0.061435,3.547835,0.000000,0.655281,0.913032,0.000000,3.213660,0.430790,0.000000,0.011329,3.032542,2.421263,0.000000,0.000000,0.416160
0.350017,6.284165,0.000000,0.000000,0.286859,0.000000,6.038176,0.194128,0.362136,0.141937,8.058817,0.000000,0.000000,0.000000,8.117805,0.000000,0.000000,1.033335,0.000000,7.679063,0.000000,0.425150,7.677214,0.000000,8.943377,0.000000,0.000000,0.117578,7.459479,0.000000,0.833027,0.000000,0.735045,0.000000,0.000000,0.000000,7.535779,0.000000,0.610912,0.000000,0.000000,6.969051,0.776792,0.000000,0.327810,7.612063,4.837901,0.000000,0.000000,0.058675
0.632916,4.579204,0.000000,0.000000,0.000000,1.310289,4.685293,0.447408,1.017030,0.762818,5.184147,0.000000,0.053686,0.000000,6.047381,0.482576,0.000000,0.448551,0.000000,6.141386,0.636869,1.699116,5.415628,0.000000,6.728882,0.260513,1.205328,1.161000,5.816739,0.000000,0.000000,0.000000,0.739585,0.000000,0.000000,0.388702,6.667444,0.000000,0.818679,0.610337,0.000000,5.016105,1.118955,0.000000,0.552830,4.687511,4.339149,0.000000,0.000000,1.562262
0.000000,7.304861,0.000000,0.000000,0.000000,0.000000,7.850121,0.000000,0.000000,0.061592,8.916178,0.000000,0.000000,0.000000,10.178311,0.000000,0.000000,0.500616,0.000000,9.428980,0.000000,1.228942,8.998426,0.316729,12.060655,0.000000,0.000000,0.000000,9.759941,0.000000,0.575872,0.000000,0.343507,0.000000,0.000000,0.000000,9.947714,0.000000,0.473734,0.000000,0.000000,8.953048,0.503491,0.000000,0.000000,8.181231,5.985157,0.000000,0.000000,0.908418
0.000000,4.144941,0.000000,0.000000,0.532766,0.000000,4.178202,0.000000,0.000000,0.639938,5.273943,0.000000,0.038469,0.000000,7.221942,0.000000,0.345783,0.473056,0.000000,5.166789,0.000000,0.513410,5.425324,0.352936,6.982162,0.000000,0.000000,0.000000,5.696067,0.000000,0.208027,0.000000,0.300845,0.000000,0.000000,0.517968,6.148463,0.000000,0.205545,0.000000,0.000000,5.254275,0.501910,0.000000,0.000000,4.733155,3.262619,0.000000,0.000000,0.531068
0.611586,3.709014,0.000000,0.000000,0.396551,0.586340,3.095534,0.000000,0.000000,0.526846,4.135238,0.000000,0.000000,0.000000,4.125427,0.032087,0.000000,0.837207,0.000000,3.656876,0.382940,0.815243,4.215662,0.235810,5.178199,1.228593,0.119211,0.933819,4.640719,0.513707,0.070182,0.000000,1.419014,0.000000,0.000000,0.989168,4.217780,0.000000,0.493580,0.734087,0.000000,4.235190,0.369593,0.000000,0.276967,3.883775,2.595206,0.000000,0.000000,1.009180
0.255921,2.726533,0.000000,0.000000,0.593763,0.498561,3.220700,0.000000,0.265360,0.413449,3.545377,0.000000,0.623209,0.000000,5.320103,0.199609,0.518627,0.185500,0.000000,4.211435,0.404817,0.584131,3.641037,0.414382,4.722628,0.099206,0.000000,0.000000,4.269295,0.000000,0.648996,0.000000,0.103814,0.000000,0.000000,0.746594,4.781536,0.000000,0.195998,0.565232,0.000000,3.975172,0.628615,0.000000,0.193004,3.647256,2.939234,0.000000,0.000000,0.174043
0.000000,7.829033,0.000000,0.000000,0.000000,0.000000,8.108001,0.000000,0.000000,0.000000,10.612898,0.000000,0.000000,0.000000,11.582758,0.000000,0.000000,0.621189,0.000000,10.944878,0.000000,0.567287,10.351697,0.000000,13.444480,0.000000,0.000000,0.000000,10.905960,0.000000,0.699497,0.000000,0.000000,0.000000,0.000000,0.000000,9.870389,0.000000,0.627372,0.000000,0.000000,9.145999,0.852819,0.000000,0.000000,9.374914,5.438449,0.000000,0.000000,0.000000
0.000000,8.699273,0.000000,0.000000,0.000000,0.000000,9.206483,0.000000,0.000000,0.000000,9.891256,0.000000,0.000000,0.000000,10.568491,0.000000,0.000000,0.335331,0.000000,10.585527,0.000000,0.962702,9.641410,0.000000,13.229318,0.000000,0.000000,0.000000,9.720941,0.000000,0.499185,0.000000,0.136460,0.000000,0.000000,0.000000,10.338745,0.000000,0.346092,0.000000,0.000000,9.299683,0.479536,0.000000,0.000000,9.025217,4.878694,0.000000,0.000000,0.195075
0.000000,4.230995,0.000000,0.000000,0.000000,0.000000,4.621839,0.000000,0.000000,0.000000,5.498449,0.000000,0.000000,0.000000,6.952356,0.000000,0.245164,0.167497,0.000000,5.814528,0.000000,0.163319,5.749930,0.000000,7.269031,0.000000,0.000000,0.000000,5.870681,0.000000,0.247696,0.000000,0.000000,0.000000,0.000000,0.000000,5.781550,0.000000,0.000000,0.000000,0.000000,4.960512,0.312240,0.000000,0.000000,5.204546,3.425467,0.000000,0.000000,0.339019
